ATSC6p,ATSC5i,ATSC6i,AATSC6m,AATSC7m,AATSC8m,AATSC4v,AATSC6v,AATSC7v,AATSC8v,AATSC7i,AATSC8i,AATSC6s,AATSC7s,AATSC8s,MATS8m,MATS8e,MATS8s,GATS5c,GATS6c,GATS7c,GATS8c,GATS6m,GATS8m,GATS8v,GATS5e,GATS7e,GATS8e,GATS8p,GATS4s,GATS8s,VE3_DzZ,VE3_Dzs,BCUTc-1l,BCUTp-1h,SpMax5_Bhm,SpMax6_Bhm,SpMax5_Bhv,SpMin8_Bhe,SpMax3_Bhp,SpMax1_Bhs,SCH-7,VCH-7,SC-3,SC-5,CrippenLogP,nHBd,SHBint4,SHsOH,SsssCH,StsC,minHCsats,minsCH3,minssCH2,mindsCH,mindO,minsF,maxHBd,maxHBa,maxaaCH,IC2,IC3,CIC1,CIC3,MIC0,ZMIC1,ZMIC2,MLogP,MDEC-22,MDEC-33,MDEN-12,MDEN-23,MLFER_BH,MLFER_S,MLFER_E,MLFER_L,R_TpiPCTPC,nRotB,GGI3,GGI5,TopoPSA,XLogP,FP17,FP166,FP354,FP395,FP493,FP682,FP875,FP876,FP884,FP912,FP928,ExtFP48,ExtFP99,ExtFP354,ExtFP374,ExtFP579,ExtFP685,ExtFP704,ExtFP819,ExtFP924,ExtFP931,ExtFP993,ExtFP996,GraphFP21,GraphFP73,GraphFP149,GraphFP170,GraphFP356,GraphFP402,GraphFP453,GraphFP458,GraphFP641,GraphFP780,GraphFP1016,KRFP1566,AD2D627,AD2D628,Activity
-0.405412175,7.344131554,-8.513997437,-6.143340224,-2.102322025,-11.07316455,-2.255726128,-5.456621116,3.929523267,-14.23134955,0.171346317,-0.241228757,-0.261771142,-0.100580641,0.528663636,-0.218934544,0.145265698,0.207979681,1.232730583,1.320571244,0.935529081,0.752918608,0.977223237,1.2440241,1.271689753,1.282866721,0.801185394,0.646019536,1.275985263,1.091172517,0.55232026,-2.091666313,-2.121512658,-0.390516588,12.22249926,3.215464912,3.055487254,2.962813735,0.943048899,3.604578416,5.617049812,1.09575114,0.762923975,1.605875039,0.455184914,4.294918541,1,-0.268499794,0.22675987,-1.595484593,0,0.332810493,0,0.647980896,0,0,11.48097972,0.22675987,12.577251,1.987214949,3.962236814,4.507758506,2.381513911,0.974029277,18.97647213,44.39971475,34.23353461,2.681123494,8.710942731,7.957713481,0,0.5,1.878471851,1.926269606,1.604123413,12.71579775,4.294826127,4,1.662843608,0.761679368,65.77,4.041831599,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.700555062,11.81985865,-20.96306612,-5.205010988,7.222528333,0.443671381,-2.402538612,-7.107248547,-0.194469032,4.498130894,-0.102388842,0.071983836,-0.207563512,-0.055510472,0.462406527,0.00880661,0.159250133,0.2975401,0.840815456,1.233763701,0.888282444,0.850872018,0.880864776,1.288826707,1.029078931,0.758463096,0.736880338,0.873352973,1.041616095,0.911190267,0.840966095,-4.154713883,-3.90866662,-0.341478226,10.49336083,3.232248643,2.945149054,2.890462564,0.7200746,3.667428891,4.788609923,0.767446766,0.160061486,1.646508191,0.49759976,5.222212585,2,0.171542672,0,0,0,0,0.154854087,0,0,0,13.50611147,0.560009941,13.50611147,1.907984055,4.467091958,4.995280826,1.56959553,0.217408477,21.35132332,44.81912524,30.91949955,2.651496503,7.534933054,11.57711239,0.6359039,0.083093372,2.0086363,3.112299872,3.254552193,14.69205098,14.61954264,3,2.089822615,0.89606375,77.38464655,3.107819512,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-4.810039433,1.616953567,-9.344662554,-16.82739206,-20.60608511,0.915528226,6.628764804,-11.4900703,-16.24795371,-0.936660414,-0.248177486,0.094490172,-0.104574345,-0.075681242,-0.0383667,-0.006522918,-0.018042292,-0.043241259,1.614445842,1.352560198,0.82662371,0.47033412,1.395465771,0.748228806,0.95871501,1.731813038,1.051610341,0.535263192,0.777309528,1.53897951,0.420214724,-2.231788246,-2.58613326,-0.390213695,12.68917626,3.086648059,2.663318276,2.766956179,0.591185094,3.462424883,4.484544422,0.73906758,0.482647255,1.055677555,0.376762976,3.82655126,1,-0.139258715,0.211406434,0.841053451,0,0.275426236,0,1.21070664,0,0,0,0.211406434,10.92998371,2.059935823,3.601238027,4.204767594,2.358019959,1.097538178,18.19603727,42.33500598,33.55245182,2.659746231,10.56439764,6.759054255,0,0.5,1.93271066,1.99575542,1.763263963,12.53270477,4.861058036,2,1.428411651,0.617417464,65.77,3.65557509,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-4.933647012,-26.88031055,-26.58298486,-4.519731376,0.995048458,4.535290258,-4.740220338,-7.306797312,1.486763289,5.286340879,0.262573569,-0.076324174,-0.127516075,-0.041100442,0.044059196,0.131432073,0.012117711,0.034992315,0.809109581,0.835500571,0.718448701,0.890138214,1.151578882,0.830780957,0.91308706,0.88864188,0.87049506,0.672008612,0.927636396,0.814166587,0.569620422,-5.87954668,-19.53776722,-0.387203887,11.72367611,3.508002595,3.148223227,3.461940482,1.017569361,3.63805927,4.977381985,1.223639682,0.395316787,1.888777565,0.539659633,5.556053896,0,0,0.554760626,0.408328576,0,0.513452846,0,0.145744843,0,0,14.83754431,0.554760626,14.83754431,2.167056294,4.842726872,5.212059181,2.159959909,0.66128799,14.3492943,50.95912499,32.97085795,3.566007861,24.28873754,9.341278383,0,1.150144197,1.62186726,2.859557526,3.356763029,17.12976206,7.355141949,4,2.56476702,1.120645421,57.27928276,3.687475863,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.809147735,20.10066722,-15.07501351,-1.776057673,8.249542341,-0.114673355,-6.10977989,-3.526447481,-0.852693749,2.763603371,-0.292209049,0.108161466,-0.117899705,0.066900902,0.402845831,-0.002593471,0.161120795,0.189053106,0.859300555,1.023765491,0.904155092,0.892159588,0.834059302,1.184058191,0.97500584,0.865677999,0.670022085,0.891571775,0.998891858,1.017200057,0.840917935,-9.666514859,-7.703892183,-0.341492022,10.53844738,3.283620959,3.171850812,3.069675617,0.799977698,3.739134535,4.782953494,0.78915838,0.172080023,2.072285251,0.62588044,5.168857153,3,0.180651354,0,0,0,0,0.278707328,0,0,11.3834899,11.14558017,0.603142209,13.26639999,1.850957061,4.387783507,4.953174055,1.713586707,0.451099087,21.06709596,50.20231113,35.63053031,2.78,7.832529925,13.7004986,0.701809722,0,2.299790396,3.856065189,3.633016297,17.36294802,15.13504654,4,2.377755143,1.127170554,106.9740461,3.034015167,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.666181055,-16.99299116,-5.211266357,1.325581578,-7.325826514,-14.31789306,-3.647858108,0.360962433,-8.573839614,-9.886416731,-0.163692929,0.110292217,-0.222040495,-0.077386153,-0.016928373,-0.407955635,-0.110854967,-0.010332858,0.839795872,1.07713729,1.404227125,1.234224477,0.989543805,1.468958139,1.093666047,0.810022586,1.48044037,1.596106808,0.910799597,0.99759097,1.424030203,-4.737908147,-5.491719401,-0.380105937,11.42080161,3.231546272,3.026239885,3.148955753,0.755052017,3.398408904,4.906332676,0.830165105,0.242693829,2.703018419,1.228477867,2.693247249,0,0.910184003,0.257039146,-0.143449145,0,0.499830886,1.461146962,-0.204436203,1.013227744,11.50064486,0,0.165341097,12.87326567,1.823307475,4.665983273,4.759657155,1.76287722,0.656635307,12.83317988,42.98377127,29.12143584,3.077686645,3.86695637,18.2420612,0,0,1.62586292,2.847378164,2.295,13.24982487,9.589375121,2,2.9375,1.43742926,89.79516488,1.561903257,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.996511646,-40.95390415,12.09828243,-18.53341884,-25.18129326,-27.07590957,3.350237862,-7.59300428,-13.19405611,-9.10360806,-0.355433399,0.030894939,-0.783194601,-1.152616438,-1.700926193,-0.472290696,-0.468457568,-0.407856235,1.30002042,1.184822075,0.824416255,0.667412213,1.419850477,1.573742404,1.086565396,1.010270607,1.594011838,2.000233245,0.912151273,0.741830614,1.99644009,-1.595117134,-1.410946391,-0.390231872,11.43569688,3.089715452,2.726978365,2.77004736,0.253890068,3.204004258,5.847263225,0.689255835,0.361762927,2.256853832,0.666614478,3.231855841,1,-0.733677785,0.314875429,-1.043864922,0,0.32672386,0,0.815164819,0,0,13.22479271,0.314875429,13.22479271,1.530983685,3.861486704,4.208979049,1.733116306,0.909786952,23.08138058,39.57968916,34.8284282,2.111051634,6.553745047,5.296119205,0,0.5,1.812,1.741,1.29,10.40840696,4.935780507,3,1.799506792,0.851762617,65.77,3.767712544,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-4.715012959,4.089340897,-15.63959047,-13.45115965,-10.22282176,4.535559516,1.972951572,-12.7461809,-10.43537023,1.706895694,-0.170386554,0.049591259,-0.135687116,-0.023753188,0.018170715,0.090339728,0.06659819,0.022954448,1.63811035,1.15650479,0.554294531,0.299992643,1.286008959,0.624230348,0.904369007,1.774026676,0.610834592,0.387807756,0.685194118,1.690421359,0.282718822,-1.835235245,-1.902936644,-0.390229944,12.2927558,3.079702166,2.503590019,2.71637635,0.394622462,3.602961432,4.488632921,1.085644776,0.713886171,1.075726728,0.387179681,3.139380385,1,-0.25306123,0.239083311,1.133230398,0,0.291452946,0,1.210809188,0,0,0,0.239083311,10.80691445,2.051146824,3.789141863,4.333239531,2.150434918,0.855552734,16.90593611,36.94948366,28.33120505,2.578664297,7.413053099,7.383136998,0,0.5,1.936,1.982,1.783,11.80066804,5.10477903,3,1.246377404,0.507653946,65.77,2.654545319,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.440181744,-5.800537658,4.989895002,-4.793115163,-0.621138405,14.35398239,-1.673028864,0.105939041,-1.992087631,-1.24735865,0.225834164,-0.268095038,-0.49341096,-0.403978024,-0.176645686,0.22241416,0.334070529,-0.084135366,1.06796085,1.136152976,1.076796363,0.776979605,0.939408652,1.161779295,1.224599085,1.23248841,1.120916301,0.657776243,1.253329909,1.352530544,0.892813711,-5.747682424,-11.45160875,-0.297696387,10.6936739,3.2597608,3.107932009,2.929559142,0.53047547,3.487728473,4.724468589,0.796470045,0.173586164,1.684687566,0.680960815,3.18282741,0,0.002030218,0,0,0,0.004832364,0,0.010127827,0,12.55518441,0.182879436,0.007275383,12.81727602,1.981921255,4.188696284,4.521826213,1.286194894,0.348137831,25.38148491,47.54157866,35.62203052,2.241757171,4.438164625,12.61874468,0.008126078,1.636258577,1.784419958,3.256659585,2.77799969,13.04861475,11.56973784,1,2.100112533,0.91732605,77.48801006,2.886073758,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-4.843708803,-4.702544462,-9.021810142,-11.57798553,-11.24691958,-3.072650437,6.004536293,-10.39373613,-12.21473979,-3.4494187,-0.197128345,-0.00103662,-0.094503864,-0.101260752,-0.014304719,-0.065826189,-0.028913975,-0.021177354,1.672060981,1.500273614,0.985743709,0.505338879,1.273212879,0.860772584,0.985522513,1.779433246,1.129289773,0.540439692,0.872346004,1.434947032,0.384530525,-2.59943293,-2.86593182,-0.390236661,12.82986453,3.143457315,2.750129472,2.873586062,0.81016662,3.546354019,4.466026251,0.704329486,0.459577384,1.177590336,0.365529333,4.071662278,1,-0.209860025,0.184973603,1.006204684,0,0.267871709,0.856166605,1.198818071,0,0,0,0.184973603,11.04200756,2.062739658,3.695975714,4.284123682,2.641487043,1.195595002,15.55431471,43.06760781,33.65138524,2.848830212,11.09632853,7.054848098,0,0.5,1.941239791,1.925859381,1.705151674,12.89299847,4.782631085,3,1.539677359,0.791373024,65.77,4.258263126,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.991768108,1.431194626,13.43380126,-6.131379399,-2.581278863,8.603751033,-2.670899386,-1.566571025,-4.137472978,-4.879576047,0.294636076,-0.399135195,-0.479151562,-0.62149552,0.671076044,0.187110498,0.302333345,0.191319021,0.965301682,1.095236346,1.264356997,0.881311396,0.985589461,1.012741745,1.236417349,1.038404487,1.156581193,0.811962171,1.234570212,1.177410316,0.971298775,-8.355441497,-8.828567454,-0.297102836,10.68084785,3.210510097,3.092191741,2.944762442,0.546981262,3.503124313,4.880601698,0.796245439,0.17664449,1.932498342,0.722149505,3.050478137,0,0,0,0,0,0,0,0,0,11.66341351,4.996230546,0,13.06656197,1.63243181,4.057828119,4.734021838,1.516004812,0.231467893,24.14583613,50.06682842,36.89604745,2.270770636,4.797833628,13.27562788,0,1.428690609,1.422715586,3.149383491,2.74137801,12.73140005,11.61496707,1,2.349452107,1.058132014,91.48049778,3.53307892,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.442682826,-13.51610839,17.33887889,3.023665149,2.869254061,-33.97646116,-5.424320365,10.63972847,-1.372626228,-12.25593473,-0.15309446,-0.044454116,0.102061812,0.102738728,-0.18965211,-0.192181942,-0.264015595,-0.09788683,0.876742454,0.786064013,0.65054402,1.454516374,1.024414802,2.08783578,1.264668857,1.338270802,0.726163952,1.490968299,1.490157498,1.011245501,1.317906908,-7.739228892,-0.60177957,-0.292471901,12.35195429,3.169183477,2.99339749,3.037107931,0.710436889,3.485130559,5.015185829,0.519724348,0.222461167,3.072098562,0.730963321,2.592925556,0,0.921164133,0,0,0,0.345900299,1.482386127,0.491521646,0,12.17606171,0,0.397465947,12.21797374,2.249532231,4.27022304,4.552910185,1.789605231,0.746018528,29.17549567,40.60894074,33.71594528,2.243552286,4.735123891,5.460689059,0,0.61441872,0.940662526,2.28697941,2.261838453,11.38353676,5.40460053,2,2.679799838,0.933551441,78.01134477,2.460746237,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.441490788,-14.92677901,0.849817627,-6.171104949,-4.935899631,-9.136730349,2.199450773,-5.449272279,-1.663215015,-8.877381701,0.061645364,-0.096934324,-0.158093903,-0.072013953,-0.023936867,-0.196563385,-0.095213157,-0.036600136,1.525307718,1.68201998,1.104846656,0.63537456,1.02183806,1.205281508,1.149720496,1.70394013,1.136264757,0.646362214,1.167313556,1.06752586,0.394516287,-1.910178654,-1.991591019,-0.390510422,12.59619032,3.238883077,2.789158716,2.888955372,0.73431576,3.607761229,4.510556659,0.83210587,0.579264305,1.156436377,0.305372026,4.26406833,1,-0.230378251,0.208222854,1.319748572,0,0.251572804,0,0.981666667,0,0,0,0.208222854,10.93768466,2.066413133,3.552033172,4.42128499,2.737308717,1.07547976,15.48259357,47.06015189,33.87631241,2.895802656,12.84073184,6.534047078,0,0.5,1.936,1.982,1.783,13.23932296,4.667900645,4,1.501815833,0.475745942,65.77,4.506015559,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.610486438,-9.253285569,23.11222676,-0.738256331,-7.836963504,-17.08812099,0.161538127,1.547395411,-2.274275472,-21.42567798,0.021340643,-0.354610357,-0.154357298,-0.017657273,-0.06616718,-0.363868628,-0.157679171,-0.099413615,1.496876421,1.627124879,0.956564341,0.656809692,0.900280329,1.370190991,1.388775696,1.748814888,0.920341235,0.726135704,1.359368953,0.909627992,0.485133202,-2.124618382,-2.034907651,-0.390499315,12.28668477,3.2108189,2.918561686,2.938927326,0.942217818,3.599238074,4.464508265,1.136404389,0.804764594,1.868033971,0.304884375,4.234893253,1,-0.205090433,0.191031427,0.557552188,0,0.251568537,2.355480523,0.947423605,0,0,0,0.191031427,11.00039234,2.056951872,3.768542114,4.505085503,2.619066286,0.981691998,15.59918269,43.70648052,31.30646747,2.882300585,10.91928533,5.437506273,0,0.5,1.968384047,1.943203909,1.776160064,13.01369916,4.635911627,3,1.816819643,0.743862477,65.77,4.499882997,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.882359086,22.11335995,23.55664333,-6.048667722,4.107546366,-6.64707114,5.438545781,-6.116996714,-0.813407058,-9.651547394,-0.34349196,-0.450358113,-0.195388342,0.340723727,-0.264754883,-0.188315287,-0.163481075,-0.113375373,0.94400874,0.775713919,0.790784905,1.297128612,1.098668069,1.154459472,1.153823747,0.781586842,0.679191766,1.073741185,1.141417408,0.815106148,0.984812088,-2.300050787,-1.335976946,-0.363317637,11.13196202,3.226884072,3.026994703,3.075794261,0.853913585,3.521209595,5.00708927,0.739975184,0.309544254,1.834265869,0.499611311,1.94309353,0,0,0,0,0,0.507469588,1.5946048,0.754633359,0,12.58422986,13.5621678,0,13.5621678,1.947204279,4.437982295,4.839665406,1.907052926,0.683275924,16.54038507,46.10667878,31.67335501,2.9728716,12.24524114,12.8336639,0,0.616985688,2.586861423,3.136462826,2.575597953,13.3137229,9.096701524,2,2.783197248,1.101576566,54.45726467,2.230395262,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.808658221,13.50540691,4.252787001,0.186442345,1.506566987,-13.64997867,-6.494501988,0.56465694,-3.028664096,-3.393817376,-0.305718144,-0.172668424,-0.183928356,-0.310848607,0.530486366,-0.180821582,0.049393918,0.281899031,0.752200773,0.988525571,0.938884788,0.817060079,0.880790391,1.637870199,1.209758821,0.611537594,0.98889439,1.197108608,1.271018132,1.023426812,1.127406144,-4.403551436,-5.335631174,-0.354020115,10.48683122,3.055891489,2.94668162,2.818819178,0.401961082,3.311527701,4.860641223,0.764661216,0.162438239,1.730470124,0.497240315,4.205377451,1,0.117011277,0,0,0,0,0.558913364,0,0,4.782952383,13.41237728,0.355200173,13.41237728,1.84538716,4.354774096,4.748889756,1.116288793,0.163858455,25.84262106,41.22153852,30.82055991,2.244165663,3.014903536,11.03751061,0.322098165,0.532111409,1.654825274,2.854081627,2.553505038,12.42554294,10.13884413,2,1.910212061,0.839280091,67.64694087,2.792310159,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-8.612773117,33.56303753,-32.39194887,-17.49460593,-13.69766786,10.37362445,0.003820658,-16.26649162,-16.6025239,10.8318819,-0.258783453,0.211038779,-0.103322055,-0.057769264,0.049869081,0.212876763,0.118499417,0.066849076,1.568352538,1.133464415,0.591666132,0.250083209,1.518912251,0.507571099,0.714000841,1.617905153,0.67335046,0.321010767,0.552585168,1.834194062,0.233234772,-2.261524227,-2.183306563,-0.389958265,12.41911254,3.091952299,2.688028733,2.797537479,0.759505155,3.603376248,4.448060322,1.153453009,0.783031365,1.685862496,0.601395755,3.49586363,1,-0.194467169,0.178351832,0.559712253,0,0.291487397,2.286351084,1.176086966,0,0,0,0.178351832,11.05821537,2.052587694,3.897800184,4.393563602,2.247926884,0.900766113,16.39710293,37.1614864,28.38942121,2.679185079,7.26233316,5.450691788,0,0.5,1.969,1.942,1.777,12.07266686,5.065300449,3,1.704882034,0.812380918,65.77,3.000511908,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.026078135,-41.31060324,12.1617612,-18.85337794,-26.043882,-26.7136149,4.044124324,-7.712504282,-13.98755764,-7.18976771,-0.402382608,0.176955088,-0.794697334,-1.199541168,-1.802187314,-0.464719333,-0.488473496,-0.426770435,1.31210767,1.166913993,0.803054671,0.650794852,1.426402381,1.556331601,1.046209699,1.023408727,1.611408534,2.037368677,0.824126955,0.753003575,2.029440049,-1.600882432,-1.415342809,-0.390231496,11.42286425,3.083586371,2.686707555,2.730129268,0.24140693,3.202598352,5.844902131,0.699517768,0.364594273,2.256853832,0.666614478,3.176655012,1,-0.742199971,0.318806104,-1.041447556,0,0.332458211,0,0.815164819,0,0,13.21343743,0.318806104,13.21343743,1.530110202,3.879188861,4.211663987,1.697083928,0.888807911,23.21947283,39.17956041,34.52569357,2.095486161,6.285640359,5.296119205,0,0.5,1.812,1.741,1.29,10.33779631,4.96928555,3,1.77690541,0.835017941,65.77,3.687196595,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.670674021,2.228739773,14.28190955,-9.570108956,-10.66404367,-4.126476777,-1.217396561,-2.308122761,-6.774776466,-9.277770593,0.286097642,-0.180312714,-0.483453664,-0.497983582,-0.100437137,-0.147247028,0.065897066,-0.043969324,1.038181178,1.037478869,1.114043781,0.928288014,1.288860621,1.176886604,1.299918038,1.397394644,1.3766396,0.866289326,1.235534567,1.277198791,1.117675299,-6.903658527,-7.003707941,-0.297103202,10.66945114,3.105481525,2.937232507,2.961483004,0.686265952,3.534719727,4.65210342,0.835914527,0.171858921,1.483284116,0.560704757,2.267771898,0,0,0,0,0.893917486,0,0,0,0,12.54259428,0,0.318976419,12.79590452,1.785141848,3.922314039,4.545096624,1.764966513,0.459466527,15.90792107,49.17040082,34.90213672,2.608575533,7.59645963,11.74697931,0.118021429,1.464485398,1.711606808,3.356897447,2.958253401,12.68288883,13.63489078,1,1.976456116,0.882799971,90.85059678,2.98380915,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
-0.772301883,8.89744314,1.637663112,-6.590860424,10.98469879,5.936387215,-10.76867519,-4.944561119,5.675886638,-1.515697855,-0.203938454,-0.260058769,-0.193167621,0.045511249,0.02456376,0.109157367,0.087922356,-0.005388698,1.103516607,1.088238273,0.675314306,0.722518257,1.013146306,0.973259905,1.056293828,1.042797776,0.692721213,1.214986621,1.037460813,1.007574738,1.319590255,-3.872824789,-4.01872082,-0.382177222,11.36525003,3.08895958,2.766045161,2.764891228,0.585454809,3.408278203,4.648626668,0.922182531,0.443709755,1.329032634,0.366177905,3.404989209,1,0.68571327,0.181516677,-0.040207747,0,0.21170336,0.711992131,0.714372352,0,0,7.707014578,0.423828279,10.21904926,1.988368587,4.454486298,4.726638219,1.232981386,0.298922938,20.54903989,33.63364044,26.1541343,2.466671158,5.567522516,8.064073125,0.219067303,0.287888995,1.992671832,2.463388387,2.291566346,12.10936333,8.513381061,3,1.678445933,0.596457295,68.96863395,2.465052004,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.056977545,-0.083312633,16.62158976,-9.561776231,-7.496767585,-3.060372781,-0.963643644,-1.395420414,-5.306440265,-10.30809413,0.301374241,-0.1720657,-0.595012124,-0.484965241,0.587349077,-0.103113793,0.20970085,0.191915083,0.893321313,1.087296943,1.200637129,0.970142292,1.272406329,1.128798189,1.295914131,1.186806133,1.216359364,0.859296688,1.25965751,1.222785781,0.968973326,-7.293525587,-9.909656168,-0.328081011,10.71959885,3.116066695,2.99460321,2.966733741,0.572354839,3.5049866,4.717679396,0.735749049,0.1527121,1.691401409,0.673033936,2.477476195,1,0,0.611955239,0,0,0,0,0,0,11.26199365,0,0.665448282,12.76687777,1.691870482,3.86375255,4.639291356,1.851592594,0.405102763,16.68000029,52.90541996,37.11531547,2.56,7.097101639,12.59156807,0,1.422644259,1.850073565,3.26667894,2.688505088,12.91673576,11.99690448,1,2.141722393,0.969060739,100.8227748,2.932468228,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
-5.490401552,-23.74292724,-26.59159644,-5.722397447,1.700670705,6.391352528,-5.372882201,-8.942994285,3.429499165,8.164118243,0.318949168,-0.032943034,-0.143947499,-0.073020519,0.051751164,0.188018988,0.042203053,0.054568836,0.919292166,1.020604926,0.819313976,0.867217816,1.205807755,0.781199253,0.858371086,0.982973106,0.942903188,0.599053166,0.874379567,0.959808902,0.461053078,-5.8804673,-13.36813414,-0.294609962,11.72315187,3.500642021,3.030991713,3.456430113,1.018928274,3.632039139,4.91978326,1.200747958,0.386717404,2.010989886,0.548659189,6.05793757,0,0,0,0.420280529,0,0.512694177,1.92423581,0.946840092,0,0,14.80948631,0,14.83031798,2.170791366,4.788327528,5.076657013,2.145681778,0.704702701,13.27730641,48.86746016,32.24987813,3.537768277,20.36996941,9.56579619,0,1.189584666,1.33522395,2.55088958,3.179878697,15.81288258,7.277023986,3,2.625037788,1.059603852,38.88,4.237440903,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-2.280206238,20.01154823,-12.44605601,-5.195650461,-5.099484942,-0.637023786,-4.082452268,-4.179896821,-3.125334099,1.728511928,0.030103488,0.156729805,-0.0666101,-0.088683945,-0.032005044,-0.013729684,-0.101840752,-0.053331787,1.222443566,1.334645341,1.212501383,0.936331987,1.133553954,0.994675073,0.926582264,1.265640711,1.367404634,0.926980219,0.894502421,1.301167466,0.722238163,-2.356537945,-2.133661128,-0.390240908,12.36783888,3.215389932,2.991891825,2.988287572,0.9235335,3.604795515,4.477552289,1.326325403,0.977217792,1.977743712,0.667547873,4.487364555,1,-0.160924621,0.14508891,1.406003874,0,0.246154266,1.185785257,1.205701556,0,0,0,0.14508891,11.22333151,2.069474178,3.87372653,4.584343701,2.715087592,1.015273088,15.04558752,44.95365674,32.03723978,3.054188761,10.28466507,7.668380008,0,0.5,1.989235997,1.957106145,1.856855398,13.60551299,4.168959544,3,1.749037291,0.827767095,65.77,4.89186128,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.400000348,27.45964536,9.628511885,-12.47775992,-2.009095583,-14.77989848,-0.278915894,3.608803523,-5.382561566,-14.3963761,-0.308160689,-0.281612148,0.005362793,-0.021718036,0.021619979,-0.086935771,0.079035217,0.049561896,1.316508976,0.752222372,0.83029467,0.702732308,1.125287525,1.572063839,1.26047133,1.079777104,0.811777552,1.099725984,1.37416967,1.085928723,1.173254124,-1.984249329,-1.373310985,-0.34847835,10.63004728,2.97959213,2.894582292,2.873270744,0.509956929,3.243525705,4.235727968,0.508115674,0.216711844,1.160460158,0.253933894,2.780094691,3,4.952170393,0.004112746,0.971898761,0,0.282133164,0,0.987752605,0,0,0,0.496571249,6.26194772,2.290155943,4.353093005,4.774274839,1.782243985,0.473215853,22.57950219,35.7789026,28.17416614,2.45,7.48240812,5.35114755,0.467106133,0,1.201024466,1.799817462,2.200727513,10.82376245,5.502217692,3,1.125,0.396111111,66.6642624,2.758760694,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
